FID,FID_Divisi,Division,MaintCntyC,LocCntyCod,RouteClass,RouteNumbe,RouteQuali,RouteInven,Direction,TravelDire,RouteMaint,RouteName,StreetName,SrcDocType,SrcDocID,GeoDocType,GeoDocID,RouteID,MPLength,LaneMiles,BeginMp1,EndMp1,BeginFeatu,EndFeature,RouteID2,BeginMp2,EndMp2,RouteID3,BeginMp3,EndMp3,RouteID4,BeginMp4,EndMp4,RouteID5,BeginMp5,EndMp5,RouteID6,BeginMp6,EndMp6,AADT,AadtDate,AADTTruck,AadttMulti,AadttSingl,AccessCont,AddDate,AddDocID,AddDocType,BarePvmtRo,BaseDetail,BaseThickn,DesignSpd,FcltyType,FuncClass,FuncClassD,HOVLnCount,HOVType,ImprvDate,ImprvDocID,ImprvDocTy,ImprvType,LaneWidth,LftPvdShld,LftShldrTy,LftShldrWi,LftTrnLnTy,LftTrnLnWi,MaintOps,MedianType,MedianWidt,NHS,NHSDate,OwnerName,OwnerType,PeakLanes,PostedRout,ROW,RtPvdShldr,RtShldrTyp,RtShldrWid,RtTrnLnTyp,RtTrnLnWid,SampleID,SpeedLimit,MilitaryBa,STRAHNETDa,STRAHNETTy,SrfcDetail,SrfcThickn,SrfcType,SrfcWidth,TerrainTyp,ThruLaneCo,TollCharge,TollID,TollType,MunPopGrou,TownCode,TownName,TrkRoute,TrkRouteDa,UrbanType,UrbanID,UrbanPop,Shape_Leng,FID_NC_N_s,Id,gridcode,Shape_Le_1,Shape_Area
87,3492,1,027,027,5,99055,0,0,BD,Both,Non-System,NS-99055,Red Snapper Ln, , , , ,50099055027,0.062789000000000,0.062789000000000,0.000000000000000,0.062789000000000,50099035027,50099493027, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Unpaved,0,1,1, ,0, ,0, , ,0,, ,0,0,331.517898440000010,26885,26885,17,97.239952526300002,0.199986050541000
88,3569,1,070,070,5,99097,0,0,BD,Both,Non-System,NS-99097,Tatem Ln, , , , ,50099097070,0.080521000000000,0.080521000000000,0.000000000000000,0.080521000000000,40001139070,50099389070, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,4,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,5,0111,Elizabeth City,0,,Urban Cluster,26686,3,425.150791169999991,26885,26885,17,97.239952526300002,0.199986050541000
89,3583,1,027,027,5,99093,0,0,BD,Both,Non-System,NS-99093,Mullet Rd, , , , ,50099093027,0.087064000000000,0.087064000000000,0.000000000000000,0.087064000000000,50099499027,50099656027, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Unpaved,0,1,1, ,0, ,0, , ,0,, ,0,0,459.699565375000020,26885,26885,17,97.239952526300002,0.199986050541000
90,3633,1,027,027,5,99051,0,0,BD,Both,Non-System,NS-99051,Robin Ln, , , , ,50099051027,0.142513000000000,0.142513000000000,0.000000000000000,0.142513000000000,DEAD-END,50099915027, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Unpaved,0,1,1, ,0, ,0, , ,0,, ,0,0,752.459320947000037,4735,4735,17,0.002479350184560,0.000000095868078
96,3634,1,070,070,5,99057,0,0,BD,Both,Non-System,NS-99057,Woodruff Ave, , , , ,50099057070,0.070564000000000,0.070564000000000,0.000000000000000,0.070564000000000,50099432070,50099071070, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,4,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,5,0111,Elizabeth City,0,,Urban Cluster,26686,3,372.563040306000005,26885,26885,17,97.239952526300002,0.199986050541000
97,3689,1,027,027,5,99063,0,0,BD,Both,Non-System,NS-99063,Pompano Ln, , , , ,50099063027,0.066158000000000,0.066158000000000,0.000000000000000,0.066158000000000,50099038027,50099035027, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Unpaved,0,1,1, ,0, ,0, , ,0,, ,0,0,349.312595524000017,172,172,17,0.007060758132520,0.000000241849014
98,3740,1,070,070,5,99062,0,0,BD,Both,Non-System,NS-99062,Wilson St, , , , ,50099062070,0.103599000000000,0.103599000000000,0.000000000000000,0.103599000000000,50099513070,50099085070, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,4,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,5,0111,Elizabeth City,0,,Urban Cluster,26686,3,546.992435743999977,26885,26885,17,97.239952526300002,0.199986050541000
99,3790,1,027,027,5,99109,0,0,BD,Both,Non-System,NS-99109,Simpson Rd, , , , ,50099109027,0.008142000000000,0.008142000000000,0.000000000000000,0.008142000000000,40001280027,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,0,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,0, , ,0,, ,0,0,42.962041394600000,26885,26885,17,97.239952526300002,0.199986050541000
100,3820,1,070,070,5,99078,0,0,BD,Both,Non-System,NS-99078,W Williams Cir, , , , ,50099078070,0.101362000000000,0.101362000000000,0.000000000000000,0.101362000000000,50099437070,50099339070, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,4,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,5,0111,Elizabeth City,0,,Urban Cluster,26686,3,535.147337582999967,26885,26885,17,97.239952526300002,0.199986050541000
101,3878,1,070,070,5,99085,0,0,BD,Both,Non-System,NS-99085,West Broad St, , , , ,50099085070,0.065513000000000,0.065513000000000,0.000000000000000,0.065513000000000,29000017070,50099418070, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,4,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,5,0111,Elizabeth City,0,,Urban Cluster,26686,3,345.906359516000009,26885,26885,17,97.239952526300002,0.199986050541000
102,3996,1,070,070,5,99093,0,0,BD,Both,Non-System,NS-99093,Tuscarora Ave, , , , ,50099093070,0.037797000000000,0.037797000000000,0.000000000000000,0.037797000000000,50099352070,50099397070, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,4,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,5,0111,Elizabeth City,0,,Urban Cluster,26686,3,199.539743377999997,26885,26885,17,97.239952526300002,0.199986050541000
103,4062,1,070,070,5,99119,0,0,BD,Both,Non-System,NS-99119,Shepard St, , , , ,50099119070,0.093609000000000,0.093609000000000,0.000000000000000,0.093609000000000,50099134070,50099074070, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,4,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,5,0111,Elizabeth City,0,,Urban Cluster,26686,3,494.229409728999997,26885,26885,17,97.239952526300002,0.199986050541000
104,4089,1,027,027,5,99112,0,0,BD,Both,Non-System,NS-99112,Old Rd, , , , ,50099112027,0.013697000000000,0.013697000000000,0.000000000000000,0.013697000000000,40001269027,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,0,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,0, , ,0,, ,0,0,72.310207767199998,26885,26885,17,97.239952526300002,0.199986050541000
105,4093,1,027,027,5,99116,0,0,BD,Both,Non-System,NS-99116,Simmons Rd, , , , ,50099116027,0.122228000000000,0.122228000000000,0.000000000000000,0.122228000000000,20000158027,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0,Miscellaneous,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,0,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,0, , ,0,, ,0,0,645.324365257999943,26885,26885,17,97.239952526300002,0.199986050541000
106,4286,1,027,027,5,99108,0,0,BD,Both,Non-System,NS-99108,Williams Dr, , , , ,50099108027,0.007669000000000,0.007669000000000,0.000000000000000,0.007669000000000,40001299027,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,0,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,0, , ,0,, ,0,0,40.493958581999998,26885,26885,17,97.239952526300002,0.199986050541000
107,4458,1,027,027,5,99140,0,0,BD,Both,Non-System,NS-99140,Poplar Cove Rd, , ,C,2018,50099140027,0.057838000000000,0.115676000000000,0.000000000000000,0.057838000000000,50099062027,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Unpaved,0,1,2, ,0, ,0, , ,0,, ,0,0,305.379883428000028,26885,26885,17,97.239952526300002,0.199986050541000
108,4686,1,070,070,5,99132,0,0,BD,Both,Non-System,NS-99132,S Martin L King Dr, , , , ,50099132070,0.237118000000000,0.237118000000000,0.000000000000000,0.237118000000000,40001269070,50099118070, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,4,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,5,0111,Elizabeth City,0,,Urban Cluster,26686,3,1251.979602979999981,26885,26885,17,97.239952526300002,0.199986050541000
109,4700,1,070,070,5,99122,0,0,BD,Both,Non-System,NS-99122,Second St, , , , ,50099122070,0.057902000000000,0.057902000000000,0.000000000000000,0.057902000000000,50099456070,50099453070, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,4,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,5,0111,Elizabeth City,0,,Urban Cluster,26686,3,305.721091665000017,26885,26885,17,97.239952526300002,0.199986050541000
110,4768,1,070,070,5,99154,0,0,BD,Both,Non-System,NS-99154,Union Chapel Church Rd, , , , ,50099154070,0.248121000000000,0.248121000000000,0.000000000000000,0.248121000000000,30000344070,30000344070, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0,Miscellaneous,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,0,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,0, , ,0,, ,0,0,1310.058989569999994,26885,26885,17,97.239952526300002,0.199986050541000
111,4871,1,070,070,5,99153,0,0,BD,Both,Non-System,NS-99153,Tcom Dr, , , , ,50099153070,0.988730000000000,0.988730000000000,0.000000000000000,0.988730000000000,40001126070,50099528070, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,99,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,0, , ,0,, ,0,0,5220.478433649999715,26885,26885,17,97.239952526300002,0.199986050541000
112,4875,1,027,027,5,99167,0,0,BD,Both,Non-System,NS-99167,Spruill Ln, , , , ,50099167027,0.230947000000000,0.230947000000000,0.000000000000000,0.230947000000000,40001214027,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Unpaved,0,1,1, ,0, ,0, , ,0,, ,0,0,1219.386171059999924,26885,26885,17,97.239952526300002,0.199986050541000
113,4882,1,070,070,5,99169,0,0,BD,Both,Non-System,NS-99169,Sudie Cir, , , , ,50099169070,0.218789000000000,0.218789000000000,0.000000000000000,0.218789000000000,30000344070,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0,Miscellaneous,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,0,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,0, , ,0,, ,0,0,1155.200729619999947,26885,26885,17,97.239952526300002,0.199986050541000
115,4956,1,070,070,5,99166,0,0,BD,Both,Non-System,NS-99166,Sunrise Trl, , , , ,50099166070,0.140433000000000,0.280866000000000,0.000000000000000,0.140433000000000,DEAD-END,40001119070, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Unpaved,0,1,2, ,0, ,0, , ,0,, ,0,0,741.486177735999945,26885,26885,17,97.239952526300002,0.199986050541000
116,5017,1,027,027,5,99125,0,0,BD,Both,Non-System,NS-99125,Robnmar Ln, , , , ,50099125027,0.164526000000000,0.164526000000000,0.000000000000000,0.164526000000000,30000615027,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Unpaved,0,1,1, ,0, ,0, , ,0,, ,0,0,868.672139184999992,26885,26885,17,97.239952526300002,0.199986050541000
117,5099,1,027,027,5,99138,0,0,BD,Both,Non-System,NS-99138,S Henry Simpson Ln, , , , ,50099138027,0.065929000000000,0.065929000000000,0.000000000000000,0.065929000000000,50099476027,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Unpaved,0,1,1, ,0, ,0, , ,0,, ,0,0,348.102498363999985,26885,26885,17,97.239952526300002,0.199986050541000
118,5130,1,027,027,5,99183,0,0,BD,Both,Non-System,NS-99183,Sea Horse Ln, , , , ,50099183027,0.149785000000000,0.149785000000000,0.000000000000000,0.149785000000000,40001186027,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Bitum,0,1,1, ,0, ,0, , ,0,, ,0,0,790.843426492000049,26885,26885,17,97.239952526300002,0.199986050541000
119,5131,1,070,070,5,99172,0,0,BD,Both,Non-System,NS-99172,Seaview Dr, , , , ,50099172070,0.047525000000000,0.095050000000000,0.000000000000000,0.047525000000000,40001203070,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Bitum,0,1,2, ,0, ,0, , ,0,, ,0,0,250.895657728999993,26885,26885,17,97.239952526300002,0.199986050541000
120,5134,1,070,070,5,99173,0,0,BD,Both,Non-System,NS-99173,Sandpiper Dr, , , , ,50099173070,0.196811000000000,0.393622000000000,0.000000000000000,0.196811000000000,40001203070,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Unpaved,0,1,2, ,0, ,0, , ,0,, ,0,0,1039.157692519999955,26885,26885,17,97.239952526300002,0.199986050541000
121,5143,1,027,027,5,99179,0,0,BD,Both,Non-System,NS-99179,Wild Horse Ln, , , , ,50099179027,0.271755000000000,0.271755000000000,0.000000000000000,0.271755000000000,50099079027,50099896027, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Unpaved,0,1,1, ,0, ,0, , ,0,, ,0,0,1434.866616560000011,26885,26885,17,97.239952526300002,0.199986050541000
122,5207,1,027,027,5,99177,0,0,BD,Both,Non-System,NS-99177,Plover Ct, , , , ,50099177027,0.168781000000000,0.168781000000000,0.000000000000000,0.168781000000000,50099499027,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Unpaved,0,1,1, ,0, ,0, , ,0,, ,0,0,891.156662748000031,26885,26885,17,97.239952526300002,0.199986050541000
123,5247,1,027,027,5,99178,0,0,BD,Both,Non-System,NS-99178,Scoter Rd, , , , ,50099178027,0.174850000000000,0.349700000000000,0.000000000000000,0.174850000000000,50099079027,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Unpaved,0,1,2, ,0, ,0, , ,0,, ,0,0,923.206821172999980,26885,26885,17,97.239952526300002,0.199986050541000
124,5256,1,027,027,5,99175,0,0,BD,Both,Non-System,NS-99175,Perch Ct, , , , ,50099175027,0.044185000000000,0.044185000000000,0.000000000000000,0.044185000000000,DEAD-END,50099431027, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Unpaved,0,1,1, ,0, ,0, , ,0,, ,0,0,233.294031612999987,26885,26885,17,97.239952526300002,0.199986050541000
125,5373,1,070,070,5,99167,0,0,BD,Both,Non-System,NS-99167,Wades Point Rd, , , , ,50099167070,0.091205000000000,0.091205000000000,0.000000000000000,0.091205000000000,40001222070,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0,Miscellaneous,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,0,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,0, , ,0,, ,0,0,481.563592879999987,26885,26885,17,97.239952526300002,0.199986050541000
126,5404,1,027,027,5,99186,0,0,BD,Both,Non-System,NS-99186,West Side Ln, , , , ,50099186027,0.087639000000000,0.087639000000000,0.000000000000000,0.087639000000000,40001112027,50099667027, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,0,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,0, , ,0,, ,0,0,462.730184542000018,26885,26885,17,97.239952526300002,0.199986050541000
127,5470,1,070,070,5,99171,0,0,BD,Both,Non-System,NS-99171,Seaview Dr, , , , ,50099171070,0.034941000000000,0.069882000000000,0.000000000000000,0.034941000000000,DEAD-END,40001214070, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0,Miscellaneous,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,0,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Bitum,0,1,2, ,0, ,0, , ,0,, ,0,0,184.490095190999995,26885,26885,17,97.239952526300002,0.199986050541000
128,5474,1,027,027,5,99170,0,0,BD,Both,Non-System,NS-99170,Springle Ln, , , , ,50099170027,0.163528000000000,0.163528000000000,0.000000000000000,0.163528000000000,40001267027,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0,Miscellaneous,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,0,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,0, , ,0,, ,0,0,863.417028478000020,26885,26885,17,97.239952526300002,0.199986050541000
129,5517,1,027,027,5,99194,0,0,BD,Both,Non-System,NS-99194,Swan Cir, , , , ,50099194027,0.217202000000000,0.434404000000000,0.000000000000000,0.217202000000000,40001436027,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,2, ,0, ,0, , ,0,, ,0,0,1146.756069320000051,26885,26885,17,97.239952526300002,0.199986050541000
